Date UTC,bms-Jaguar 1  Unit 21B8  bms_1-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-SysCurrent (max),pcs-Jaguar 1  Unit 21B8  pcs_1-DCkW (max),pcs-Jaguar 1  Unit 21B8  pcs_1-kW (max),unit-Jaguar 1  Unit 21B8-Pset (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus1 (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus2 (max),unit-Jaguar 1  Unit 21B8-AllowedMinP (max),bms-Jaguar 1  Unit 21B8  bms_2-ChaCurrLimit (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_1-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_2-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_3-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_4-P (max)
2025-08-24T03:07:00.000+00:00,3.221,3.174,1311.6,2811,2739,0,-2090,-2090,-2733.5168,2090,0,1052.9,839.5,841.2
2025-08-24T03:08:00.000+00:00,3.22,3.171,1312.9,2810,2738,0,-2090,-2090,-2731.8336,2090,0,1052.9,840.5,839.7
2025-08-24T03:09:00.000+00:00,3.22,3.168,1314.2,2807,2735,0,-2090,-2090,-2733.9376,2090,0,1053.3,841,841
2025-08-24T03:10:00.000+00:00,3.219,3.165,1316.6,2810,2734,0,-2090,-2090,-2733.5168,2090,0,1054,840.4,840.7
2025-08-24T03:11:00.000+00:00,3.218,3.162,1317.3,2808,2736,0,-2090,-2090,-2733.9376,2090,0,1053.7,840.7,840.9
2025-08-24T03:12:00.000+00:00,3.217,3.159,1318.1,2807,2740,0,-2090,-2090,-2733.096,2090,0,1054,840.9,840.9
2025-08-24T03:13:00.000+00:00,3.216,3.156,1319.2,2806,2736,0,-2090,-2090,-2733.9376,2090,0,1054.7,840.7,841.2
2025-08-24T03:14:00.000+00:00,3.215,3.153,1321.5,2812,2743,0,-2090,-2090,-2735.6208,2090,0,1054.1,842.7,841.5
2025-08-24T03:15:00.000+00:00,3.215,3.149,1323.8,2809,2742,0,-2090,-2090,-2733.5168,2090,0,1054.7,842,841.1
2025-08-24T03:16:00.000+00:00,3.213,3.145,1324.8,2813,2737,0,-2090,-2090,-2735.2,2090,0,1054.8,840.8,840.9
2025-08-24T03:17:00.000+00:00,3.212,3.141,1327.9,2811,2738,0,-2090,-2090,-2735.2,2090,0,1054.5,841.2,841.8
2025-08-24T03:18:00.000+00:00,3.211,3.137,1329.8,2815,2739,0,-2090,-2090,-2733.9376,2090,0,1053.7,841.8,841.6
2025-08-24T03:19:00.000+00:00,3.21,3.134,1330.3,2810,2741,0,-2090,-2090,-2733.096,2090,0,1054,840.6,840.7
2025-08-24T03:20:00.000+00:00,3.209,3.132,1330.6,2810,2735,0,-2090,-2090,-2728.4672,2090,0,1052.4,840.1,839.4
2025-08-24T03:21:00.000+00:00,3.208,3.128,1330.6,2809,2737,0,-2090,-2090,-2733.5168,2090,0,1053.8,840.4,839.6
2025-08-24T03:22:00.000+00:00,3.207,3.125,1333.1,2811,2737,0,-2090,-2090,-2734.7792,2090,0,1053.9,841,841.2
2025-08-24T03:23:00.000+00:00,3.206,3.124,1333.4,2810,2739,0,-2090,-2090,-2734.7792,2090,0,1053.6,840.3,840.8
2025-08-24T03:24:00.000+00:00,3.205,3.121,1335.7,2809,2741,0,-2090,-2090,-2736.0416,2090,0,1055,841.2,842.5
2025-08-24T03:25:00.000+00:00,3.204,3.116,1341.5,2817,2738,0,-2090,-2090,-2736.8832,2090,0,1055.3,841.2,841.7
2025-08-24T03:26:00.000+00:00,3.203,3.112,1345.5,2820,2741,0,-2090,-2090,-2730.5712,2090,0,1054.9,842.5,842.5
2025-08-24T03:27:00.000+00:00,3.201,3.109,1348.5,2822,2733,0,-2090,-2090,-2716.264,2090,0,1053.3,842.1,841.6
2025-08-24T03:28:00.000+00:00,3.199,3.103,1349.8,2813,2721,0,-2090,-2090,-2710.3728,2090,0,1049.2,839.6,838.8
2025-08-24T03:29:00.000+00:00,3.198,3.094,1361.2,2830,2736,0,-2090,-2090,-2707.848,2090,0,1056.5,843.5,843.9
2025-08-24T03:30:00.000+00:00,3.197,3.081,1370,2831,2738,0,-2090,-2090,-2721.7344,2090,0,1056.4,845.5,845.4
2025-08-24T03:31:00.000+00:00,3.196,3.064,1381.1,2827,2734,0,-2090,-2090,-2717.5264,2090,0,1056.3,843.4,843.6
2025-08-24T03:32:00.000+00:00,3.195,3.04,1394.6,2828,2734,0,-2090,-2090,-2723.8384,2090,0,1055.8,843.5,845.6
2025-08-24T03:33:00.000+00:00,3.213,3.079,1401,2823,2734,0,-2090,-2090,-631.2,2090,0,1055,842.6,842.6
2025-08-24T03:34:00.000+00:00,3.211,3.093,0.4,661,628,0,-2090,-2090,-631.2,2090,0,635.3,842.6,842.6
2025-08-24T03:35:00.000+00:00,3.212,3.097,0.5,660,627,0,-2090,-2090,-631.2,2090,0,636.3,842.6,842.6
2025-08-24T03:36:00.000+00:00,3.212,3.103,0.9,659,627,0,-2090,-2090,-631.2,2090,0,636.1,842.6,842.6
2025-08-24T03:37:00.000+00:00,3.211,3.105,0.8,659,626,0,-2090,-2090,-631.2,2090,0,636,0,0
2025-08-24T03:38:00.000+00:00,3.22,3.108,0.6,659,627,0,-2090,-2090,-631.2,2090,0,636.5,0,0
2025-08-24T03:39:00.000+00:00,3.22,3.11,0.5,659,627,0,-2090,-2090,-631.2,2090,0,636.2,0,0
2025-08-24T03:40:00.000+00:00,3.219,3.111,0.5,658,627,0,-2090,-2090,-631.2,2090,0,635.8,0,0
2025-08-24T03:41:00.000+00:00,3.24,3.113,0,656,626,0,-2090,-2090,-631.2,2090,0,635.1,0,0
2025-08-24T03:42:00.000+00:00,3.243,3.114,0.1,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T03:43:00.000+00:00,3.246,3.115,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-26,0,0
2025-08-24T03:44:00.000+00:00,3.248,3.116,0.5,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T03:45:00.000+00:00,3.249,3.117,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-26.2,0,0
2025-08-24T03:46:00.000+00:00,3.25,3.117,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T03:47:00.000+00:00,3.252,3.118,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T03:48:00.000+00:00,3.252,3.119,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T03:49:00.000+00:00,3.253,3.119,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-26,0,0
2025-08-24T03:50:00.000+00:00,3.254,3.12,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T03:51:00.000+00:00,3.255,3.12,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T03:52:00.000+00:00,3.255,3.121,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T03:53:00.000+00:00,3.256,3.121,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-24T03:54:00.000+00:00,3.256,3.122,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T03:55:00.000+00:00,3.257,3.122,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T03:56:00.000+00:00,3.257,3.123,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T03:57:00.000+00:00,3.258,3.123,0,-10,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T03:58:00.000+00:00,3.258,3.123,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T03:59:00.000+00:00,3.258,3.123,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T04:00:00.000+00:00,3.259,3.124,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-24T04:01:00.000+00:00,3.259,3.124,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T04:02:00.000+00:00,3.259,3.124,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:03:00.000+00:00,3.259,3.124,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T04:04:00.000+00:00,3.26,3.125,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-24T04:05:00.000+00:00,3.26,3.125,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-23.2,0,0
2025-08-24T04:06:00.000+00:00,3.26,3.125,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-24T04:07:00.000+00:00,3.261,3.125,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T04:08:00.000+00:00,3.261,3.126,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T04:09:00.000+00:00,3.261,3.126,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T04:10:00.000+00:00,3.261,3.126,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:11:00.000+00:00,3.262,3.126,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T04:12:00.000+00:00,3.262,3.126,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:13:00.000+00:00,3.262,3.127,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T04:14:00.000+00:00,3.262,3.127,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T04:15:00.000+00:00,3.262,3.127,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T04:16:00.000+00:00,3.262,3.127,0,-8,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T04:17:00.000+00:00,3.262,3.127,0,-6,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T04:18:00.000+00:00,3.262,3.127,0,-6,-37,0,-2090,-2090,-631.2,2090,0,-23.2,0,0
2025-08-24T04:19:00.000+00:00,3.263,3.128,0,-8,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T04:20:00.000+00:00,3.263,3.128,0,-6,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T04:21:00.000+00:00,3.263,3.128,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:22:00.000+00:00,3.263,3.128,0,-8,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:23:00.000+00:00,3.263,3.128,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T04:24:00.000+00:00,3.263,3.128,0,-8,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T04:25:00.000+00:00,3.263,3.128,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-24T04:26:00.000+00:00,3.264,3.129,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T04:27:00.000+00:00,3.264,3.129,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:28:00.000+00:00,3.264,3.129,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T04:29:00.000+00:00,3.264,3.129,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:30:00.000+00:00,3.264,3.129,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T04:31:00.000+00:00,3.264,3.129,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:32:00.000+00:00,3.264,3.129,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:33:00.000+00:00,3.265,3.129,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T04:34:00.000+00:00,3.265,3.129,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-23.6,0,0
2025-08-24T04:35:00.000+00:00,3.265,3.13,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T04:36:00.000+00:00,3.265,3.13,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:37:00.000+00:00,3.265,3.13,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T04:38:00.000+00:00,3.265,3.13,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T04:39:00.000+00:00,3.265,3.13,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:40:00.000+00:00,3.265,3.13,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T04:41:00.000+00:00,3.265,3.13,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T04:42:00.000+00:00,3.265,3.13,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T04:43:00.000+00:00,3.265,3.13,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T04:44:00.000+00:00,3.265,3.13,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T04:45:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T04:46:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T04:47:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T04:48:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T04:49:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T04:50:00.000+00:00,3.266,3.131,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T04:51:00.000+00:00,3.266,3.131,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:52:00.000+00:00,3.266,3.131,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T04:53:00.000+00:00,3.266,3.131,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T04:54:00.000+00:00,3.266,3.131,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T04:55:00.000+00:00,3.266,3.132,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-26,0,0
2025-08-24T04:56:00.000+00:00,3.267,3.132,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T04:57:00.000+00:00,3.267,3.132,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-24T04:58:00.000+00:00,3.267,3.132,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-23.3,0,0
2025-08-24T04:59:00.000+00:00,3.267,3.132,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-22.9,0,0
2025-08-24T05:00:00.000+00:00,3.267,3.132,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T05:01:00.000+00:00,3.267,3.132,0,-10,-38,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-24T05:02:00.000+00:00,3.267,3.132,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:03:00.000+00:00,3.267,3.132,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:04:00.000+00:00,3.267,3.132,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-24T05:05:00.000+00:00,3.267,3.132,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:06:00.000+00:00,3.267,3.132,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-24T05:07:00.000+00:00,3.267,3.132,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T05:08:00.000+00:00,3.267,3.132,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T05:09:00.000+00:00,3.267,3.133,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T05:10:00.000+00:00,3.268,3.133,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:11:00.000+00:00,3.268,3.133,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T05:12:00.000+00:00,3.268,3.133,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-24T05:13:00.000+00:00,3.268,3.133,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:14:00.000+00:00,3.268,3.133,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:15:00.000+00:00,3.268,3.133,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-23.4,0,0
2025-08-24T05:16:00.000+00:00,3.268,3.133,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-24T05:17:00.000+00:00,3.268,3.133,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T05:18:00.000+00:00,3.268,3.133,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T05:19:00.000+00:00,3.268,3.133,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:20:00.000+00:00,3.268,3.133,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:21:00.000+00:00,3.269,3.133,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T05:22:00.000+00:00,3.269,3.133,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T05:23:00.000+00:00,3.269,3.133,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:24:00.000+00:00,3.269,3.133,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:25:00.000+00:00,3.269,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.9,0,0
2025-08-24T05:26:00.000+00:00,3.269,3.134,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:27:00.000+00:00,3.269,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:28:00.000+00:00,3.269,3.134,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T05:29:00.000+00:00,3.269,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-24T05:30:00.000+00:00,3.269,3.134,0,-10,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:31:00.000+00:00,3.269,3.134,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T05:32:00.000+00:00,3.269,3.134,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:33:00.000+00:00,3.269,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T05:34:00.000+00:00,3.269,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:35:00.000+00:00,3.269,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T05:36:00.000+00:00,3.269,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.9,0,0
2025-08-24T05:37:00.000+00:00,3.269,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T05:38:00.000+00:00,3.269,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:39:00.000+00:00,3.269,3.134,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:40:00.000+00:00,3.269,3.134,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T05:41:00.000+00:00,3.269,3.134,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:42:00.000+00:00,3.27,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T05:43:00.000+00:00,3.27,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:44:00.000+00:00,3.27,3.134,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:45:00.000+00:00,3.27,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T05:46:00.000+00:00,3.27,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:47:00.000+00:00,3.27,3.134,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-26,0,0
2025-08-24T05:48:00.000+00:00,3.27,3.134,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:49:00.000+00:00,3.27,3.135,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T05:50:00.000+00:00,3.27,3.135,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:51:00.000+00:00,3.27,3.135,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T05:52:00.000+00:00,3.27,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T05:53:00.000+00:00,3.27,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T05:54:00.000+00:00,3.27,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T05:55:00.000+00:00,3.27,3.135,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T05:56:00.000+00:00,3.27,3.135,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:57:00.000+00:00,3.27,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T05:58:00.000+00:00,3.271,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T05:59:00.000+00:00,3.271,3.135,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T06:00:00.000+00:00,3.271,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T06:01:00.000+00:00,3.271,3.135,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-24T06:02:00.000+00:00,3.271,3.135,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T06:03:00.000+00:00,3.271,3.135,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-24T06:04:00.000+00:00,3.271,3.135,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T06:05:00.000+00:00,3.271,3.135,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T06:06:00.000+00:00,3.271,3.135,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-24T06:07:00.000+00:00,3.271,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-24T06:08:00.000+00:00,3.271,3.135,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-24T06:09:00.000+00:00,3.271,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T06:10:00.000+00:00,3.271,3.135,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T06:11:00.000+00:00,3.271,3.135,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-23.3,0,0
2025-08-24T06:12:00.000+00:00,3.271,3.135,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-26.3,0,0
2025-08-24T06:13:00.000+00:00,3.271,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-24T06:14:00.000+00:00,3.272,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T06:15:00.000+00:00,3.271,3.135,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-24T06:16:00.000+00:00,3.272,3.135,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T06:17:00.000+00:00,3.272,3.136,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-23.5,0,0
2025-08-24T06:18:00.000+00:00,3.272,3.136,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T06:19:00.000+00:00,3.272,3.136,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T06:20:00.000+00:00,3.272,3.136,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T06:21:00.000+00:00,3.272,3.136,0,-16,-38,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-24T06:22:00.000+00:00,3.272,3.136,0,-16,-37,0,-2090,-2090,-631.2,2090,0,-25.9,0,0
2025-08-24T06:23:00.000+00:00,3.272,3.136,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-24T06:24:00.000+00:00,3.272,3.136,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-24T06:25:00.000+00:00,3.272,3.136,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-24T06:26:00.000+00:00,3.272,3.136,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-24T06:27:00.000+00:00,3.272,3.136,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-24T06:28:00.000+00:00,3.272,3.136,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-24T06:29:00.000+00:00,3.271,3.136,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-24T06:30:00.000+00:00,3.272,3.136,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-24T06:31:00.000+00:00,3.272,3.136,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-24T06:32:00.000+00:00,3.272,3.136,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-24T06:33:00.000+00:00,3.272,3.136,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-24T06:34:00.000+00:00,3.273,3.136,0,-10,-38,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
